Index,Org,User,Timestamp,Protocol,TZ,Left force @ 0ms,Left force @ 50ms,Left force @ 100ms,Left force @ 150ms,Left force @ 200ms,Left force @ 250ms,Left force @ 300ms,Left peak force,Right force @ 0ms,Right force @ 50ms,Right force @ 100ms,Right force @ 150ms,Right force @ 200ms,Right force @ 250ms,Right force @ 300ms,Right peak force,Combined force @ 0ms,Combined force @ 50ms,Combined force @ 100ms,Combined force @ 150ms,Combined force @ 200ms,Combined force @ 250ms,Combined force @ 300ms,Combined peak force
920,Lucid,RH,18/07/2022 09:54,easy early,LHTZ,10.1,8.5,35,46.1,51.5,56.2,58.6,62.5,8.7,9.4,43.7,68.3,79.3,73.9,75.3,94.4,18.8,17.9,78.7,114.4,130.8,130.1,133.9,156.9
921,Lucid,RH,18/07/2022 09:54,easy early,RHTZ,7.5,9.4,36.8,65.1,76.3,77.9,56.1,89.4,2.2,9.5,39.1,52,60.6,64.3,67.3,68,9.7,18.9,75.9,117.1,136.9,142.2,123.4,157.4
922,Lucid,RH,18/07/2022 09:54,easy early,LHTZ,7.9,8.5,29.4,51.4,56.1,61.4,63.7,68.8,5.6,9.1,51.3,74.8,84.7,88.4,90.4,93,13.5,17.6,80.7,126.2,140.8,149.8,154.1,161.8
923,Lucid,RH,18/07/2022 09:54,easy early,RHTZ,5.5,8.2,48.8,67.4,74.2,78,79.8,81.6,11.3,8.9,35,51.5,57.7,63,65.7,67,16.8,17.1,83.8,118.9,131.9,141,145.5,148.6
924,Lucid,RH,18/07/2022 09:54,easy early,LHTZ,6.8,8.6,41.1,49.2,55.2,58,58.2,61.6,5.6,7.5,7.7,7.7,75.3,82,87.1,89.7,12.4,16.1,48.8,56.9,130.5,140,145.3,151.3
925,Lucid,RH,18/07/2022 09:54,easy early,RHTZ,7.7,9.7,32.8,60.4,9.9,79,82.3,94.6,8.2,8.5,33.8,52.7,59.3,38.5,42.6,62.5,15.9,18.2,66.6,113.1,69.2,117.5,124.9,157.1
926,Lucid,RH,18/07/2022 09:54,easy early,LHTZ,8.6,7.2,29.1,49.4,59.6,63.9,67.8,69.8,8.1,8.9,43.1,71.4,83.3,88.4,90.2,95.1,16.7,16.1,72.2,120.8,142.9,152.3,158,164.9
927,Lucid,RH,18/07/2022 09:54,easy early,RHTZ,7.3,16.7,60,74.8,86.6,89.9,92.9,96.1,7,16.2,39.7,58.7,69.9,73.1,77.2,77.9,14.3,32.9,99.7,133.5,156.5,163,170.1,174
928,Lucid,RH,28/07/2022 10:25,config1,LHTZ,8.3,11.6,17.3,26.2,34.7,40.3,46.7,60.4,13.1,16.5,23.4,32.9,42.9,51,58.8,74.6,21.4,28.1,40.7,59.1,77.6,91.3,105.5,135
929,Lucid,RH,28/07/2022 10:25,config1,RHTZ,15.9,19.3,24.7,28.5,30.5,33.6,36.9,72.2,10.2,14.9,19.5,24.1,27.7,30.7,32.8,51,26.1,34.2,44.2,52.6,58.2,64.3,69.7,123.2
930,Lucid,RH,28/07/2022 10:25,config1,RHTZ,0.5,14.8,15.1,14.9,15.1,14.7,14.9,62.2,0.3,8.5,8.7,8.7,8.7,8.1,8.4,62,0.8,23.3,23.8,23.6,23.8,22.8,23.3,124.2
931,Lucid,RH,28/07/2022 10:25,config1,LHTZ,0.3,8.3,8.3,7.8,8.3,8.8,8.5,61.2,0.4,13.1,13.3,13.6,13.7,13.7,13,73.2,0.7,21.4,21.6,21.4,22,22.5,21.5,134.4
932,Lucid,RH,28/07/2022 10:25,config1,LHTZ,0.4,11.8,11.8,11.6,11.5,11.5,11.5,57.1,0.5,14.2,14.5,14.4,14.3,13.9,13.9,74.6,0.9,26,26.3,26,25.8,25.4,25.4,131.7
933,Lucid,RH,28/07/2022 10:25,config1,RHTZ,0.6,16.7,17,16.2,15.9,15.9,15.8,87.3,0.1,4.8,5,4.9,5,5,4.9,68,0.7,21.5,22,21.1,20.9,20.9,20.7,155.3
934,Lucid,RH,28/07/2022 10:25,config1,RHTZ,0.6,16.9,17.3,16.8,16.6,16.1,16,76.4,0.3,10.1,9.7,9.7,9.8,9.6,9.7,52.6,0.9,27,27,26.5,26.4,25.7,25.7,129
935,Lucid,RH,28/07/2022 10:25,config1,LHTZ,6.2,9.9,13.4,16.2,20,24.8,28.4,57,19.1,25.2,29.4,33.2,38,41.2,43.7,72,25.3,35.1,42.8,49.4,58,66,72.1,129
936,Lucid,RH,28/07/2022 10:25,config1,LHTZ,19.6,25.1,29.4,32.9,34.3,36.1,38.7,48.5,20.8,22.4,28.5,33.5,38.6,43.9,47.6,58.4,40.4,47.5,57.9,66.4,72.9,80,86.3,106.9
937,Lucid,RH,28/07/2022 10:25,config1,RHTZ,17.5,20.8,24,29.2,33.2,37.2,37.6,52.9,5,8.1,11.3,15.7,20.5,28.6,29.3,49.9,22.5,28.9,35.3,44.9,53.7,65.8,66.9,102.8
938,Lucid,RH,04/08/2022 13:18,config1,LHTZ,9.6,9.7,26,38.8,49.6,55.6,59.1,60.7,8.3,9.9,29.6,52.7,58.6,63,67,73.4,17.9,19.6,55.6,91.5,108.2,118.6,126.1,134.1
939,Lucid,RH,22/08/2022 09:40,config1,LHTZ,1.9,7.3,23.9,45.8,56.4,48.9,45.9,57.1,5.8,16.8,35.7,41,42.3,0,0,44.6,7.7,24.1,59.6,86.8,98.7,48.9,45.9,101.7
940,Lucid,RH,22/08/2022 09:40,config1,LHTZ,5.1,9,17.9,33.9,46,55.2,57.5,64.2,9.1,17,32.4,44.1,43.3,0,0,44.8,14.2,26,50.3,78,89.3,55.2,57.5,109
941,Lucid,RH,23/08/2022 10:47,50m sprint test (LHTZ),LHTZ,8.6,8.7,25.3,49.3,56.7,62.5,62.8,73.8,3.8,20.1,31.5,50.8,57.3,65,63.5,75.4,12.4,28.8,56.8,100.1,114,127.5,126.3,149.2
942,Lucid,RH,23/08/2022 10:47,50m sprint test (LHTZ),LHTZ,2.4,7.5,30.8,49.5,53.4,62.3,62.1,68.9,3,18,41.9,50.8,61.1,61.5,62.8,70.9,5.4,25.5,72.7,100.3,114.5,123.8,124.9,139.8
943,Lucid,RH,24/08/2022 13:53,config1,LHTZ,5,20.1,48.1,41.8,55.7,58.2,58.4,67,5,20.1,48.1,41.8,55.7,58.2,58.4,67,10,40.2,96.2,83.6,111.4,116.4,116.8,134
944,Lucid,RH,24/08/2022 13:53,config1,LHTZ,8.4,17.1,40.7,52.8,58.2,60.1,58.5,65.1,8.4,17.1,40.7,52.8,58.2,60.1,58.5,65.1,16.8,34.2,81.4,105.6,116.4,120.2,117,130.2
945,Lucid,RH,24/08/2022 14:34,easy early,LHTZ,1.3,8.2,40.3,53.8,60.9,64.9,64.9,69.3,1.9,9,43.3,53.6,62.4,65,64.8,70.8,3.2,17.2,83.6,107.4,123.3,129.9,129.7,140.1
946,Lucid,RH,24/08/2022 14:34,easy early,LHTZ,0.5,4.4,41.2,49.1,61.1,66.4,66,68.8,1,18.5,47.4,49.6,62.1,65,67.6,70.8,1.5,22.9,88.6,98.7,123.2,131.4,133.6,139.6
947,Lucid,RH,25/08/2022 09:52,config1,LHTZ,5.6,9,26,48.9,54.7,58.5,61.6,63.3,9.3,14.2,33.2,59.5,71.2,79,83.5,93.9,14.9,23.2,59.2,108.4,125.9,137.5,145.1,157.2
948,Lucid,RH,08/09/2022 10:37,sprint fatigue 8-9-22,LHTZ,3.3,20.9,35.5,40.9,53.8,57.3,0,67.6,9.9,18.5,30.2,45.9,58.6,65.1,0,96.5,13.2,39.4,65.7,86.8,112.4,122.4,0,164.1
949,Lucid,RH,08/09/2022 10:37,sprint fatigue 8-9-22,RHTZ,6.3,13.7,52.8,70.2,81.7,87.1,0,99.6,9.6,20.2,43.8,61,68.6,72.9,0,76.8,15.9,33.9,96.6,131.2,150.3,160,0,176.4
950,Lucid,RH,14/09/2022 11:20,sprint fatigue 8-9-22,LHTZ,6.7,19.2,23.3,37,49.5,55.8,0,58.1,4.9,8.7,18.7,35,41,53.2,0,53.2,11.6,27.9,42,72,90.5,109,0,111.3
951,Lucid,RH,14/09/2022 11:20,sprint fatigue 8-9-22,RHTZ,4.9,8.8,9.4,19.4,26,29.2,0,48.7,3.6,8.4,16.9,23.3,29,30.4,0,62.2,8.5,17.2,26.3,42.7,55,59.6,0,110.9
952,Lucid,RH,14/09/2022 11:20,sprint fatigue 8-9-22,LHTZ,8.2,6.2,19.1,22.6,29.7,32.2,0,48.1,8.4,4.5,8.4,31.3,41.4,48.6,0,49.3,16.6,10.7,27.5,53.9,71.1,80.8,0,97.4
953,Lucid,RH,14/09/2022 11:20,sprint fatigue 8-9-22,RHTZ,0.6,5,16.8,29.8,37.3,40.2,0,44.1,7.9,8,18.8,25.3,31.7,38.7,0,65.7,8.5,13,35.6,55.1,69,78.9,0,109.8
954,Lucid,RH,14/09/2022 11:20,sprint fatigue 8-9-22,LHTZ,4.3,9.3,9.2,31.8,38.1,38.1,0,41.2,8.3,5.9,19.9,24.2,27.5,32.3,0,36.1,12.6,15.2,29.1,56,65.6,70.4,0,77.3
955,Lucid,RH,14/09/2022 11:20,sprint fatigue 8-9-22,RHTZ,5,8.2,11.2,15.3,17.8,20.9,0,34.8,7.3,11.2,14.3,22.1,26.6,30.8,0,49,12.3,19.4,25.5,37.4,44.4,51.7,0,83.8
956,Lucid,RH,14/09/2022 11:20,sprint fatigue 8-9-22,LHTZ,6.1,13.5,17,19.9,24.9,26.7,0,32.3,4.5,9.6,6.3,8.4,23.7,26.5,0,29.5,10.6,23.1,23.3,28.3,48.6,53.2,0,61.8
957,Lucid,RH,14/09/2022 11:20,sprint fatigue 8-9-22,RHTZ,5.4,16.5,20.3,27.4,34.2,36.3,0,59.7,9,13.2,18.4,23,29.2,34.9,0,47,14.4,29.7,38.7,50.4,63.4,71.2,0,106.7
958,Lucid,RH,14/09/2022 11:20,sprint fatigue 8-9-22,LHTZ,5.8,6.3,16.3,25.5,34.8,42.4,0,54.9,8.8,9.1,24.2,28.9,33.3,35.6,0,35.6,14.6,15.4,40.5,54.4,68.1,78,0,90.5
959,Lucid,RH,14/09/2022 11:20,sprint fatigue 8-9-22,LHTZ,0,0,0,0,0,0,0,0,7.1,5.6,22.3,29.3,34.7,43.8,0,51.3,7.1,5.6,22.3,29.3,34.7,43.8,0,51.3
960,Lucid,RH,14/09/2022 11:20,sprint fatigue 8-9-22,LHTZ,8.3,5.9,22.4,28.8,34.9,36.9,0,38.2,0,0,0,0,0,0,0,0,8.3,5.9,22.4,28.8,34.9,36.9,0,38.2
961,Lucid,RH,14/09/2022 11:20,sprint fatigue 8-9-22,LHTZ,0.7,7,29.3,39.2,44.3,39.6,0,44.6,1.4,11.3,21.1,26.9,32.4,36.4,0,47.3,2.1,18.3,50.4,66.1,76.7,76,0,91.9
962,Lucid,RH,14/09/2022 11:20,sprint fatigue 8-9-22,RHTZ,1.3,5.6,15.8,21.3,26.9,21.5,0,43.9,3.4,7.1,10.4,13.6,17.9,23.1,0,39.8,4.7,12.7,26.2,34.9,44.8,44.6,0,83.7
963,Lucid,RH,14/09/2022 11:20,sprint fatigue 8-9-22,LHTZ,5.7,6.1,20.1,23.4,26.5,30.9,0,34.5,6,16.2,21.6,29.6,35.5,41.9,0,42.4,11.7,22.3,41.7,53,62,72.8,0,76.9
964,Lucid,RH,14/09/2022 11:20,sprint fatigue 8-9-22,RHTZ,9.3,6.4,20.6,24.7,29.7,34.7,0,35.4,9.2,14.3,19.9,25.1,30.3,33.8,0,36.9,18.5,20.7,40.5,49.8,60,68.5,0,72.3
965,Lucid,RH,14/09/2022 11:20,sprint fatigue 8-9-22,LHTZ,5,7.9,18.9,26.4,31.8,36.4,0,37.1,8.4,5.5,7.8,25.1,30.4,37.8,0,42.6,13.4,13.4,26.7,51.5,62.2,74.2,0,79.7
966,Lucid,RH,14/09/2022 11:20,sprint fatigue 8-9-22,RHTZ,5.8,5.7,21.6,27.7,32.1,32.7,0,33.7,8.1,6.8,21.9,26,30.4,36.1,0,38.1,13.9,12.5,43.5,53.7,62.5,68.8,0,71.8
967,Lucid,RH,14/09/2022 11:20,sprint fatigue 8-9-22,LHTZ,4.9,9.6,27.9,38.3,39.5,28.3,0,40.8,7.8,9.1,16.7,20.6,24.8,28.3,0,32.2,12.7,18.7,44.6,58.9,64.3,56.6,0,73
968,Lucid,RH,14/09/2022 11:20,sprint fatigue 8-9-22,LHTZ,4.1,9.2,14.5,22.2,27.2,32.6,0,35.1,8.5,13.4,22.3,28.2,32.8,35,0,35.3,12.6,22.6,36.8,50.4,60,67.6,0,70.4
969,Lucid,RH,14/09/2022 11:20,sprint fatigue 8-9-22,RHTZ,1.6,6.4,15,21.2,24.4,29.2,0,30.3,6.2,9.3,19.9,25.7,32.1,38.4,0,45.1,7.8,15.7,34.9,46.9,56.5,67.6,0,75.4
970,Lucid,RH,14/09/2022 11:20,sprint fatigue 8-9-22,RHTZ,1.6,11.4,21.9,30.4,34.1,34.6,0,35.4,0.2,12.4,26.3,34.4,40.4,40.3,0,41.2,1.8,23.8,48.2,64.8,74.5,74.9,0,76.6
971,Lucid,RH,14/09/2022 11:20,sprint fatigue 8-9-22,RHTZ,2.1,7,15.8,22.2,28.8,33.7,0,47.1,0,0,0,0,0,0,0,0,2.1,7,15.8,22.2,28.8,33.7,0,47.1
972,Lucid,Ruari Hodgin,30/03/2022 11:44,3,LHTZ,0.2,8.7,48.9,62.2,65.4,75.3,83.3,98.8,2.3,8.9,54,74.7,82.5,92.2,97.3,92,2.5,17.6,102.9,136.9,147.9,167.5,180.6,190.8
973,Lucid,Ruari Hodgin,30/03/2022 11:44,3,RHTZ,1.7,6,75.6,69.4,82.2,37.9,45.8,84.4,2.8,8.4,9.7,36.4,53.3,66.8,71,74.9,4.5,14.4,85.3,105.8,135.5,104.7,116.8,159.3
974,Lucid,Ruari Hodgin,30/03/2022 11:57,3,LHTZ,2,6.5,18.3,34.1,48.6,66.6,53.6,74,5.7,8.7,61.1,78.7,85.9,97.9,99.9,89.6,7.7,15.2,79.4,112.8,134.5,164.5,153.5,163.6
975,Lucid,Ruari Hodgin,30/03/2022 11:57,3,RHTZ,0.1,8.1,59.3,73.9,84.6,79.5,72.1,89.1,2.2,5.3,9,24,37.8,49.1,59.6,72.1,2.3,13.4,68.3,97.9,122.4,128.6,131.7,161.2
976,Lucid,Ruari Hodgin,30/03/2022 12:30,3,LHTZ,3.2,7.3,15.9,34.5,49.8,50.9,56.2,67.6,8.1,4.7,19.5,44,73.2,83.8,91.4,98.5,11.3,12,35.4,78.5,123,134.7,147.6,166.1
977,Lucid,Ruari Hodgin,30/03/2022 12:30,0,RHTZ,0.1,4.5,77,20.6,27.1,32.8,40.9,77.2,0,0,0,0,0,0,0,0,0.1,4.5,77,20.6,27.1,32.8,40.9,77.2
978,Lucid,Ruari Hodgin,30/03/2022 12:32,3,LHTZ,0.2,8.1,23.4,42.5,50,55.5,57.8,65.9,8.5,17.7,42.3,59.5,67.3,74.8,80.8,97,8.7,25.8,65.7,102,117.3,130.3,138.6,162.9
979,Lucid,Ruari Hodgin,30/03/2022 12:32,3,RHTZ,2.6,7.3,20.9,41.8,67.4,82.4,87.9,99.1,10.7,5.5,19.4,27,38.1,51.8,62.5,70.9,13.3,12.8,40.3,68.8,105.5,134.2,150.4,170
980,Lucid,Shelby,12/09/2022 15:07,baseline sa,LHTZ,6,9.4,26.9,28.7,27.1,29.8,0,31.7,2.4,6.7,9.4,9.3,8.7,8.7,0,10.8,8.4,16.1,36.3,38,35.8,38.5,0,42.5
981,Lucid,Shelby,12/09/2022 15:07,baseline sa,RHTZ,1.6,4,6.5,9.6,8.2,6.2,0,13.2,4.2,8.6,27.7,27.6,26.6,27.3,0,33,5.8,12.6,34.2,37.2,34.8,33.5,0,46.2
982,Lucid,Shelby,12/09/2022 15:07,baseline sa,LHTZ,5.2,9.5,28.3,9,8.5,7.7,0,32,4.1,6.4,6.4,5.9,8.4,9.6,0,11.9,9.3,15.9,34.7,14.9,16.9,17.3,0,43.9
983,Lucid,Shelby,12/09/2022 15:07,baseline sa,RHTZ,2.2,18.7,37.4,35,37.5,38,0,40,3.7,8.3,20.2,28,29.1,27.7,0,31.2,5.9,27,57.6,63,66.6,65.7,0,71.2
984,Lucid,Shelby,12/09/2022 15:07,baseline sa,LHTZ,6.8,8,29.2,33.8,30.4,27.3,0,34.3,5.3,5.7,3.6,38.5,38.3,39.6,0,45.7,12.1,13.7,32.8,72.3,68.7,66.9,0,80
985,Lucid,Shelby,12/09/2022 15:07,baseline sa,RHTZ,3.8,9.9,29,36.1,37.5,40.3,0,45.7,1.8,7.7,6.2,5.9,5.8,5.7,0,33.7,5.6,17.6,35.2,42,43.3,46,0,79.4
986,Lucid,Tom Holliday,26/08/2022 11:21,Baseline th,LHTZ,18.2,21.3,42.2,68.1,74.8,51.1,58.3,78.8,16.6,21.2,28.6,55.9,49.8,40.3,0,57.4,34.8,42.5,70.8,124,124.6,91.4,58.3,136.2
987,Lucid,Tom Holliday,26/08/2022 11:21,Baseline th,LHTZ,7.8,18.3,44.4,70.5,75.8,78.9,78.9,86,10.6,13.3,17.2,21.3,27.9,33.3,39.5,81.1,18.4,31.6,61.6,91.8,103.7,112.2,118.4,167.1
988,Lucid,Tom Holliday,26/08/2022 11:21,Baseline th,RHTZ,9.8,22.7,32.7,60.4,58,56.1,59.3,79.2,18.9,24,66.8,89.3,90,80.1,78.6,94.3,28.7,46.7,99.5,149.7,148,136.2,137.9,173.5
989,Lucid,Tom Holliday,26/08/2022 11:21,Baseline th,RHTZ,23.4,26.4,31.3,53.1,66.8,69.4,68.3,81,20.9,24.3,36.4,55,66.8,80.2,75.8,80.8,44.3,50.7,67.7,108.1,133.6,149.6,144.1,161.8
990,Manchester City,Aymeric Laporte,20/04/2022 09:24,protocol1,LHTZ,2.8,7.5,11.4,13.2,14.5,15.4,0,15.5,0,0,0,0,0,0,0,0,2.8,7.5,11.4,13.2,14.5,15.4,0,15.5
991,Manchester City,Aymeric Laporte,20/04/2022 09:24,protocol1,LHTZ,3.1,8.4,12.1,13.8,15.3,15.9,16.7,16.7,0,0,0,0,0,0,0,0,3.1,8.4,12.1,13.8,15.3,15.9,16.7,16.7
992,Manchester City,Aymeric Laporte,20/04/2022 09:24,protocol1,LHTZ,2.2,7.3,12.8,15.2,16.4,0,0,17.1,0,0,0,0,0,0,0,0,2.2,7.3,12.8,15.2,16.4,0,0,17.1
993,Manchester City,Aymeric Laporte,20/04/2022 09:24,protocol1,LHTZ,3.5,8.4,12.9,15.2,16.9,0,0,17.7,0,0,0,0,0,0,0,0,3.5,8.4,12.9,15.2,16.9,0,0,17.7
994,Manchester City,Aymeric Laporte,20/04/2022 09:24,protocol1,LHTZ,2.2,7.3,11.5,14.6,15.6,17.2,0,17.7,0,0,0,0,0,0,0,0,2.2,7.3,11.5,14.6,15.6,17.2,0,17.7
995,Manchester City,Jack Grealish,10/06/2022 13:44,easy,LHTZ,3.9,8.8,12.4,14.6,15.8,16.8,0,17.3,5.9,10.8,14.4,16.6,17.8,18.8,0,19.3,9.8,19.6,26.8,31.2,33.6,35.6,0,36.6
996,Manchester City,Jack Grealish,10/06/2022 13:44,easy,RHTZ,4.9,9.7,14.3,16.4,17.9,17.7,0,18.2,3.9,9,13.3,15.4,16.9,16.7,0,17.2,8.8,18.7,27.6,31.8,34.8,34.4,0,35.4
997,Manchester City,Jack Grealish,10/06/2022 13:44,easy,LHTZ,2.1,7.3,11.4,13.7,14.4,0,0,14.5,4.1,9.3,13.4,15.7,16.4,0,0,16.5,6.2,16.6,24.8,29.4,30.8,0,0,31
998,Manchester City,Jack Grealish,10/06/2022 13:44,easy,RHTZ,4.8,9.8,14.6,17,18.3,0,0,18.4,3.8,8.8,13.6,16,17.3,0,0,17.4,8.6,18.6,28.2,33,35.6,0,0,35.8
999,Manchester City,Jack Grealish,10/06/2022 13:44,easy,RHTZ,6.6,9.9,13.4,15.1,16.2,0,0,16.8,5.6,9.7,12.4,14.1,15.2,0,0,15.8,12.2,19.6,25.8,29.2,31.4,0,0,32.6
1000,Manchester City,Jack Grealish,10/06/2022 13:44,easy,LHTZ,3,7.2,10.5,12.4,12.5,0,0,12.9,4.5,8.7,2,2,2,2,2,14.9,7.5,15.9,12.5,14.4,14.5,2,2,27.8
1001,Manchester City,Oleksandr Zinchenko,10/06/2022 14:34,easy,LHTZ,3.1,7.6,11.6,14,15.2,16.3,0,16.4,5.1,9.6,13.6,16,17.2,18.3,0,18.4,8.2,17.2,25.2,30,32.4,34.6,0,34.8
1002,Manchester City,Oleksandr Zinchenko,10/06/2022 14:34,easy,RHTZ,4,8.7,13.4,16.6,18.2,18.8,0,19.2,3,7.7,12.4,15.6,17.2,17.8,0,18.2,7,16.4,25.8,32.2,35.4,36.6,0,37.4
1003,Manchester City,Oleksandr Zinchenko,10/06/2022 14:34,easy,LHTZ,3.8,8.1,10.1,0,0,0,0,10.6,5.8,10.1,12.1,0,0,0,0,12.6,9.6,18.2,22.2,0,0,0,0,23.2
1004,Manchester City,Oleksandr Zinchenko,10/06/2022 14:34,easy,LHTZ,1.7,6.6,11,13.2,14.6,0,0,15.5,3.7,8.6,13,15.2,16.6,0,0,17.5,5.4,15.2,24,28.4,31.2,0,0,33
1005,Manchester City,Oleksandr Zinchenko,10/06/2022 14:34,easy,RHTZ,5,10.3,14,16.4,17.2,18.2,0,18.3,4,9.3,13,15.4,16.2,17.2,0,17.3,9,19.6,27,31.8,33.4,35.4,0,35.6
1006,Manchester City,Oleksandr Zinchenko,10/06/2022 14:34,easy,LHTZ,3,7.8,11.6,14.2,16,16.7,17.6,17.7,5,9.8,13.6,16.2,18,18.7,19.6,19.7,8,17.6,25.2,30.4,34,35.4,37.2,37.4
1007,Manchester City,Oleksandr Zinchenko,10/06/2022 14:34,easy,RHTZ,6.5,10.8,15,17.4,18.4,18.9,0,19.2,5.5,9.8,14,16.4,17.4,17.9,0,18.2,12,20.6,29,33.8,35.8,36.8,0,37.4
1008,Manchester City,Oleksandr Zinchenko,10/06/2022 14:34,easy,RHTZ,4.6,9.9,15.6,17.4,18.9,0,0,19.1,3.6,9.1,14.6,16.4,17.9,0,0,18.1,8.2,19,30.2,33.8,36.8,0,0,37.2
1009,Manchester City,Oleksandr Zinchenko,10/06/2022 14:34,easy,RHTZ,3.6,8.8,13.5,16.1,17.9,18.9,0,19.2,2.6,7.8,12.5,15.1,16.9,17.9,0,18.2,6.2,16.6,26,31.2,34.8,36.8,0,37.4
1010,Manchester United,Aaron Wan-Bissaka,09/06/2022 12:44,easy,LHTZ,5.3,9.6,12.8,14.7,16.1,16.9,0,17,7.3,11.6,14.8,16.7,18.1,18.9,0,19,12.6,21.2,27.6,31.4,34.2,35.8,0,36
1011,Manchester United,Jadon Sancho,09/06/2022 16:14,config1,LHTZ,2,7.7,12.6,16.1,17.9,18.9,0,19,4,9.7,14.6,18.1,19.9,20.9,0,21,6,17.4,27.2,34.2,37.8,39.8,0,40
1012,Manchester United,Victor Lindel̦f,31/08/2022 09:35,50m sprint test (LHTZ),RHTZ,3.9,7.3,10.9,13.4,15.1,16.3,15.9,16.4,2.9,6.3,9.9,12.4,14.1,15.3,14.9,15.4,6.8,13.6,20.8,25.8,29.2,31.6,30.8,31.8
1013,Manchester United,Victor Lindel̦f,31/08/2022 09:35,50m sprint test (LHTZ),LHTZ,0.7,5.4,11.8,14.5,13.9,14.1,14.4,14.6,2.7,7.4,13.8,16.5,15.9,16.1,16.4,16.6,3.4,12.8,25.6,31,29.8,30.2,30.8,31.2
1014,Manchester University,User 1,19/04/2022 08:16,protocol1,LHTZ,2.3,9.4,16.1,19.6,0,0,0,19.9,0,0,0,0,0,0,0,0,2.3,9.4,16.1,19.6,0,0,0,19.9
1015,Pb,Neil day,31/08/2022 14:26,baseline pbx,LHTZ,23.9,28.1,41.2,49.6,60.4,68.8,71.6,74.3,9.9,18.9,44.2,62.2,70.4,74.4,76.2,80.4,33.8,47,85.4,111.8,130.8,143.2,147.8,154.7
1016,Pb,Neil day,31/08/2022 14:26,baseline pbx,RHTZ,9.8,19.1,35.8,40.4,47.6,52.6,54,54.7,17.1,23.8,39.8,47.9,51.3,56.6,54.4,56.6,26.9,42.9,75.6,88.3,98.9,109.2,108.4,111.3
